car_age,km_driven,price_new,accident_count,door_count,fuel,transmission,timestamp
12,176455,44082,2,5,2,1,54:28.8
14,50174,33149,1,5,2,0,55:02.4
16,128326,44664,2,4,2,1,55:36.0
8,124756,44637,1,5,0,0,56:09.6
8,38151,36791,2,4,1,1,56:43.2
5,46093,28212,2,4,2,1,57:16.8
18,33791,41680,2,4,0,1,57:50.4
8,133321,36342,1,4,2,1,58:24.0
4,122032,26145,1,4,0,1,58:57.6
18,10875,25254,2,5,2,1,59:31.2
15,118542,33842,4,2,2,1,00:04.8
11,125220,24301,3,2,2,0,00:38.4
13,74589,25505,3,5,2,1,01:12.0
16,76472,37004,1,2,0,1,01:45.6
19,161078,32483,2,5,1,1,02:19.2
13,86505,37435,1,4,2,1,02:52.8
15,110052,25110,3,4,0,1,03:26.4
3,88728,31218,1,4,0,1,04:00.0
6,24904,23113,2,3,2,0,04:33.6
2,32994,21278,1,3,2,1,05:07.2
6,117208,21438,4,4,2,1,05:40.8
5,128419,31603,3,5,0,0,06:14.4
11,122528,38616,3,3,0,1,06:48.0
7,44109,25619,3,4,2,1,07:21.6
20,185265,45353,3,5,0,0,07:55.2
3,107426,24720,1,3,2,0,08:28.8
8,111786,38536,1,3,0,1,09:02.4
7,29523,32265,3,2,2,1,09:36.0
7,105344,33711,1,5,0,1,10:09.6
9,83051,39809,1,5,0,1,10:43.2
6,127213,38205,4,5,1,0,11:16.8
6,173124,24886,2,5,0,1,11:50.4
8,132439,25703,2,5,0,1,12:24.0
12,17411,29282,1,5,1,1,12:57.6
12,89765,30608,1,5,1,0,13:31.2
15,83225,18940,1,5,2,0,14:04.8
9,145371,34692,2,4,0,0,14:38.4
10,105080,46876,2,4,1,1,15:12.0
9,125657,24131,3,5,2,1,15:45.6
3,67502,44335,2,4,0,0,16:19.2
3,162998,36598,1,5,1,1,16:52.8
6,36423,38904,1,3,0,1,17:26.4
9,137485,19839,2,4,0,1,18:00.0
17,167415,41500,1,2,2,1,18:33.6
8,88617,30529,2,4,0,1,19:07.2
18,126885,30569,2,3,1,1,19:40.8
6,179458,20546,4,3,2,1,20:14.4
11,118858,35091,2,4,2,1,20:48.0
11,109031,30082,3,4,2,1,21:21.6
1,64879,40310,5,2,2,1,21:55.2
12,147313,28537,2,4,1,0,22:28.8
1,27890,28148,1,4,0,1,23:02.4
11,154687,32622,2,5,2,0,23:36.0
10,71692,30205,1,4,0,1,24:09.6
8,165114,35354,2,5,0,1,24:43.2
1,154883,31696,1,5,2,1,25:16.8
13,139268,32744,1,4,1,1,25:50.4
12,124958,32573,1,4,1,0,26:24.0
8,86501,25246,1,4,0,1,26:57.6
10,79251,40170,1,5,2,0,27:31.2
18,138223,36400,2,5,2,0,28:04.8
13,53563,35807,4,5,0,1,28:38.4
7,167921,26582,1,3,0,0,29:12.0
12,3288,27382,1,5,2,1,29:45.6
15,81914,30069,1,3,2,1,30:19.2
6,48922,43751,1,4,0,1,30:52.8
11,84321,43037,1,5,2,0,31:26.4
10,162960,23391,2,4,2,1,32:00.0
11,126440,28512,1,4,2,1,32:33.6
12,106807,37985,1,3,2,1,33:07.2
3,57188,39439,1,4,1,0,33:40.8
14,59580,41762,2,4,0,1,34:14.4
12,14984,35364,1,4,2,1,34:48.0
19,179206,41658,1,4,2,1,35:21.6
7,140437,29573,1,2,2,1,35:55.2
12,136992,44190,1,4,0,1,36:28.8
2,163397,29224,1,5,1,1,37:02.4
3,158477,37893,3,5,2,0,37:36.0
13,178362,29251,1,5,2,1,38:09.6
13,50727,39955,1,3,2,1,38:43.2
17,74204,22437,1,5,2,1,39:16.8
18,137528,25925,1,5,2,1,39:50.4
7,84312,41053,1,4,2,0,40:24.0
14,126580,25510,1,4,0,1,40:57.6
6,71630,25778,1,3,2,1,41:31.2
6,37546,39910,1,5,0,1,42:04.8
8,128739,24418,2,3,0,1,42:38.4
6,48596,42655,2,3,2,0,43:12.0
18,107547,19136,4,5,0,0,43:45.6
10,69428,36651,1,3,1,1,44:19.2
17,43747,29458,2,5,1,0,44:52.8
6,136364,38289,1,3,0,1,45:26.4
13,61088,25136,4,4,2,1,46:00.0
13,101925,42660,2,4,2,1,46:33.6
5,109699,32863,2,3,0,0,47:07.2
13,178869,38465,2,4,1,1,47:40.8
8,59906,31229,1,3,0,1,48:14.4
15,166791,36527,2,5,2,1,48:48.0
16,153418,29360,3,4,2,1,49:21.6
6,67057,39100,3,4,2,1,49:55.2
2,77777,44181,2,5,2,0,50:28.8
13,11379,38767,1,3,2,1,51:02.4
5,147269,27645,1,2,2,1,51:36.0
10,147307,21961,1,4,1,1,52:09.6
9,156121,28560,3,3,2,1,52:43.2
15,121710,37735,5,5,0,1,53:16.8
4,106088,34361,4,4,2,1,53:50.4
3,64625,31099,3,4,2,1,54:24.0
12,169638,31393,1,4,0,0,54:57.6
16,31487,40004,1,3,2,0,55:31.2
6,42981,21901,4,4,0,1,56:04.8
4,172449,32311,1,4,2,0,56:38.4
12,155713,28060,1,4,2,0,57:12.0
14,70707,34265,1,3,2,0,57:45.6
9,51193,45735,2,4,0,1,58:19.2
1,79301,32800,4,4,2,1,58:52.8
12,120364,25363,2,3,2,1,59:26.4
4,102405,21586,3,4,0,1,00:00.0
17,79273,41081,2,5,1,1,00:33.6
7,133319,42513,1,3,0,1,01:07.2
11,72451,46571,3,3,2,1,01:40.8
11,128118,31796,2,5,1,1,02:14.4
6,58545,27430,1,5,2,1,02:48.0
13,65260,46530,1,4,0,1,03:21.6
4,58324,41728,1,5,0,0,03:55.2
4,75952,40333,3,5,0,0,04:28.8
17,180933,29107,4,3,2,1,05:02.4
14,153764,41938,3,5,0,1,05:36.0
15,116817,24800,3,4,2,1,06:09.6
13,121956,25932,5,5,0,0,06:43.2
1,133497,25119,2,5,0,0,07:16.8
10,70672,34167,1,5,0,1,07:50.4
12,16854,26322,2,2,2,0,08:24.0
13,139495,23828,4,4,2,0,08:57.6
16,8532,37160,3,2,2,1,09:31.2
13,100945,28818,2,4,2,1,10:04.8
9,37272,41514,1,5,1,0,10:38.4
20,45986,45287,2,5,2,1,11:12.0
10,139775,27863,1,5,2,1,11:45.6
7,78798,23878,4,5,2,0,12:19.2
6,130324,43495,2,5,0,1,12:52.8
12,74960,33373,2,4,2,1,13:26.4
11,34542,43886,1,4,2,0,14:00.0
2,75664,28469,4,5,0,0,14:33.6
10,172726,40225,2,3,1,1,15:07.2
11,94098,34004,3,3,1,1,15:40.8
15,184480,21921,1,2,2,0,16:14.4
16,92096,37558,1,4,2,0,16:48.0
16,177006,22541,2,5,1,1,17:21.6
17,25346,26867,3,4,0,1,17:55.2
12,164881,42087,1,3,0,0,18:28.8
19,136069,45000,2,5,0,1,19:02.4
19,108706,32527,2,4,2,1,19:36.0
16,171052,38185,1,4,2,1,20:09.6
4,121457,40385,1,4,2,0,20:43.2
10,37944,40955,3,4,2,1,21:16.8
18,167797,28141,2,5,1,1,21:50.4
14,166529,37770,4,4,2,1,22:24.0
7,38210,26249,4,4,2,1,22:57.6
12,107004,41208,3,4,0,1,23:31.2
9,54728,37426,1,4,2,1,24:04.8
7,120207,39926,1,3,2,1,24:38.4
8,131574,42649,2,4,2,1,25:12.0
16,68222,29768,1,3,2,0,25:45.6
18,101857,32689,1,4,1,1,26:19.2
10,125900,34960,1,2,1,0,26:52.8
9,167834,42311,1,2,0,0,27:26.4
14,145634,30287,2,5,0,1,28:00.0
4,140043,45938,1,3,0,1,28:33.6
10,80825,27116,3,5,1,1,29:07.2
19,92430,38373,1,3,2,1,29:40.8
11,176569,38283,2,5,1,0,30:14.4
11,125490,37620,1,4,1,1,30:48.0
12,156864,32674,3,3,1,1,31:21.6
7,51557,24915,1,4,2,0,31:55.2
15,108661,40324,2,4,2,1,32:28.8
11,55936,39029,2,2,2,1,33:02.4
9,107097,44540,4,5,2,0,33:36.0
12,41159,28244,1,5,0,1,34:09.6
12,106122,29737,1,4,0,1,34:43.2
12,10288,33228,1,3,1,1,35:16.8
6,71735,39230,1,5,1,0,35:50.4
18,28159,32719,1,3,0,1,36:24.0
3,30423,33418,3,5,2,1,36:57.6
5,142827,17518,3,4,2,0,37:31.2
2,170779,42024,2,4,0,0,38:04.8
14,14749,33775,3,4,2,1,38:38.4
10,102969,26508,4,4,0,1,39:12.0
19,26149,41696,1,3,0,0,39:45.6
3,34761,24474,4,2,2,1,40:19.2
9,80972,37880,1,4,2,1,40:52.8
6,65179,37984,3,2,2,0,41:26.4
12,197557,39681,1,4,2,1,42:00.0
1,145908,41980,1,5,2,1,42:33.6
8,36011,35831,1,4,1,1,43:07.2
18,139329,25677,2,2,2,0,43:40.8
7,90797,33341,2,2,1,1,44:14.4
18,113033,46575,2,3,2,1,44:48.0
10,175268,23426,2,4,0,1,45:21.6
9,122116,31893,2,3,0,1,45:55.2
9,162923,41574,1,5,2,1,46:28.8
17,130728,24743,3,4,2,1,47:02.4
4,63557,33914,3,2,2,1,47:36.0
10,67599,33908,3,5,0,1,48:09.6
17,33576,33396,2,3,0,1,48:43.2
12,70848,42924,2,3,2,1,49:16.8
18,136559,32291,3,3,1,1,49:50.4
12,84502,26561,1,4,1,1,50:24.0
9,101183,19609,5,5,2,0,50:57.6
2,178926,41947,1,5,0,1,51:31.2
5,122980,26871,2,3,0,1,52:04.8
16,15593,37888,1,2,1,1,52:38.4
9,63936,22390,1,5,2,0,53:12.0
11,125356,39590,2,5,2,1,53:45.6
12,65644,38136,1,5,2,1,54:19.2
5,161096,39149,2,2,1,1,54:52.8
11,91028,26017,5,3,0,1,55:26.4
19,69596,39587,2,4,1,0,56:00.0
11,76571,22336,2,3,0,0,56:33.6
2,58111,23678,4,4,0,1,57:07.2
12,27303,42356,4,3,1,0,57:40.8
15,162350,32788,1,5,1,1,58:14.4
9,68434,20606,2,4,2,1,58:48.0
14,78468,29044,1,3,2,1,59:21.6
6,54888,21120,1,4,2,1,59:55.2
10,168582,34146,1,5,2,1,00:28.8
9,7857,21680,1,4,1,0,01:02.4
6,182341,28985,1,5,1,1,01:36.0
7,127839,32069,1,3,2,1,02:09.6
7,101646,29958,2,2,2,0,02:43.2
9,35472,25470,2,4,2,1,03:16.8
2,57041,44712,3,5,1,1,03:50.4
4,35335,42874,2,5,2,1,04:24.0
6,56401,46098,1,4,1,0,04:57.6
2,74663,36213,3,4,0,1,05:31.2
1,139042,31738,3,3,1,0,06:04.8
18,100381,31113,1,4,0,0,06:38.4
12,81602,28840,1,4,1,1,07:12.0
6,175341,23926,2,4,2,0,07:45.6
8,93006,19129,1,4,1,1,08:19.2
1,94171,23077,2,4,2,1,08:52.8
11,93486,24838,1,2,1,0,09:26.4
18,101692,20167,3,2,2,1,10:00.0
17,187644,24270,2,4,0,1,10:33.6
9,172861,25950,1,5,0,0,11:07.2
1,119112,39734,1,3,0,1,11:40.8
3,52475,30673,2,4,2,0,12:14.4
10,181322,36787,1,3,0,1,12:48.0
12,123682,24431,5,3,2,1,13:21.6
11,62660,25689,2,4,0,1,13:55.2
12,128201,29750,2,4,0,1,14:28.8
10,166377,43630,3,5,0,1,15:02.4
13,143090,27925,2,5,0,1,15:36.0
10,115090,30272,1,5,2,1,16:09.6
16,145058,20081,1,5,0,1,16:43.2
8,176453,38017,1,3,0,1,17:16.8
17,154142,35169,3,4,1,1,17:50.4
6,39945,16875,3,4,2,1,18:24.0
11,183781,39702,2,2,2,0,18:57.6
7,15981,45860,1,4,2,0,19:31.2
6,130840,25344,1,5,0,0,20:04.8
5,47447,29618,1,3,2,1,20:38.4
1,72936,26206,3,4,0,1,21:12.0
7,101440,32728,1,4,0,1,21:45.6
16,127221,37963,4,4,2,1,22:19.2
8,135144,30441,3,4,2,1,22:52.8
6,73827,30582,1,4,0,1,23:26.4
3,59704,27497,3,3,1,0,24:00.0
6,108854,30789,2,3,2,1,24:33.6
11,129949,36007,1,4,0,0,25:07.2
1,180984,37990,1,4,1,0,25:40.8
11,101533,27414,4,4,0,0,26:14.4
11,83174,26521,2,4,2,1,26:48.0
11,83383,20442,3,4,1,1,27:21.6
19,2441,30884,1,3,2,1,27:55.2
13,169274,26785,1,5,1,1,28:28.8
9,86300,37319,4,4,0,1,29:02.4
9,39828,38246,3,5,2,1,29:36.0
6,165537,24013,1,4,1,0,30:09.6
9,33209,41425,1,4,0,0,30:43.2
14,37319,33206,3,4,2,1,31:16.8
13,175120,21529,2,3,0,1,31:50.4
10,29554,26718,2,5,2,0,32:24.0
11,18885,30183,3,5,1,1,32:57.6
4,111929,41758,4,4,0,1,33:31.2
11,188530,33831,3,5,2,1,34:04.8
12,111514,31810,4,5,2,1,34:38.4
10,142408,33181,1,5,0,1,35:12.0
6,94083,32950,1,4,1,0,35:45.6
2,74553,28918,1,4,2,1,36:19.2
13,131752,32906,2,3,0,1,36:52.8
6,173881,38303,2,4,0,1,37:26.4
3,165438,18999,2,5,0,1,38:00.0
16,63105,22047,2,2,2,1,38:33.6
13,72235,26339,5,3,2,0,39:07.2
6,47953,20049,1,5,0,1,39:40.8
12,39203,26618,1,5,2,0,40:14.4
18,157907,23621,1,2,0,1,40:48.0
12,101061,32779,2,4,0,1,41:21.6
6,145094,21799,1,5,2,1,41:55.2
10,112329,29859,2,3,1,1,42:28.8
10,59341,42686,2,4,2,0,43:02.4
14,96574,21635,2,5,2,1,43:36.0
19,161827,34921,2,5,1,1,44:09.6
17,138462,20997,2,5,0,1,44:43.2
13,60446,22479,2,3,2,1,45:16.8
8,97314,34500,3,4,0,1,45:50.4
7,52542,33810,4,5,2,0,46:24.0
12,74627,26502,3,3,2,0,46:57.6
16,22983,27431,1,2,0,1,47:31.2
11,152447,38235,1,4,2,1,48:04.8
15,36050,42384,2,4,2,1,48:38.4
1,25411,24941,2,4,0,1,49:12.0
15,106726,18640,5,5,2,1,49:45.6
2,36499,32801,3,5,2,0,50:19.2
20,34835,30991,2,5,0,1,50:52.8
18,162480,32024,2,3,0,0,51:26.4
19,119701,27962,2,5,0,0,52:00.0
15,56848,30029,3,4,1,1,52:33.6
13,191386,30448,3,5,2,1,53:07.2
14,126783,19431,1,4,1,1,53:40.8
7,160836,37337,3,4,2,1,54:14.4
9,60546,32868,1,4,2,1,54:48.0
5,11817,28666,1,2,0,1,55:21.6
17,181354,18764,3,4,0,0,55:55.2
3,36301,34068,1,5,0,0,56:28.8
2,114365,25209,5,5,2,0,57:02.4
7,194129,18312,1,4,0,0,57:36.0
2,157164,38223,1,5,1,1,58:09.6
13,133544,38592,4,5,1,1,58:43.2
6,161508,19709,2,5,2,1,59:16.8
13,65735,19888,1,4,1,1,59:50.4
5,76283,27411,1,4,2,0,00:24.0
11,99543,30837,1,5,0,0,00:57.6
7,25384,31923,1,3,0,1,01:31.2
12,111258,25025,3,2,0,0,02:04.8
7,9378,36117,1,4,0,1,02:38.4
6,144632,43329,4,4,0,1,03:12.0
10,135765,34963,1,2,1,0,03:45.6
5,166414,21078,1,5,0,1,04:19.2
6,23457,36946,5,4,2,1,04:52.8
4,178333,37052,4,2,0,1,05:26.4
10,34868,27528,1,5,2,1,06:00.0
13,112068,40010,2,5,2,1,06:33.6
19,85031,42002,2,4,2,0,07:07.2
16,72676,35052,1,4,2,1,07:40.8
7,29434,21344,4,4,0,0,08:14.4
11,171393,21757,1,3,2,1,08:48.0
8,60762,20198,1,4,2,1,09:21.6
8,130428,33736,2,5,0,1,09:55.2
7,176363,42640,1,4,0,1,10:28.8
5,80278,25380,2,5,2,0,11:02.4
5,6701,22038,4,5,1,0,11:36.0
2,111853,40550,1,4,2,1,12:09.6
2,137612,21896,3,5,2,1,12:43.2
15,149407,28172,1,5,0,1,13:16.8
11,17477,31451,3,4,0,1,13:50.4
13,44872,33386,2,5,2,1,14:24.0
9,31795,18400,1,5,2,0,14:57.6
1,139152,39771,1,5,1,1,15:31.2
3,99584,32072,1,4,0,0,16:04.8
17,50955,17164,1,3,2,1,16:38.4
16,69267,34045,3,4,2,1,17:12.0
9,20066,31457,1,4,2,1,17:45.6
17,126120,28377,1,3,2,1,18:19.2
10,155739,32502,3,5,0,0,18:52.8
3,59654,38468,1,3,0,1,19:26.4
5,85319,24440,3,4,2,0,20:00.0
18,158037,34918,3,4,0,1,20:33.6
12,97863,23190,2,5,2,1,21:07.2
10,122864,35528,1,4,2,1,21:40.8
3,57303,21503,1,4,0,1,22:14.4
18,130524,44104,2,5,2,0,22:48.0
1,51729,36994,1,5,0,0,23:21.6
12,17659,36773,3,2,0,1,23:55.2
5,141878,26409,1,5,1,1,24:28.8
8,36322,25415,3,3,2,1,25:02.4
15,78915,32264,3,4,0,1,25:36.0
15,25453,27314,1,5,0,1,26:09.6
19,157651,35458,4,2,2,1,26:43.2
8,30620,32162,1,4,1,1,27:16.8
19,102513,38652,2,4,2,1,27:50.4
15,46433,26639,4,2,1,1,28:24.0
13,117877,33178,2,4,2,0,28:57.6
4,32242,44009,3,3,0,1,29:31.2
15,55186,26912,3,4,1,1,30:04.8
10,108912,42937,1,5,0,1,30:38.4
17,129313,35257,1,2,0,1,31:12.0
18,57666,33792,1,5,2,1,31:45.6
12,14285,27387,2,3,0,1,32:19.2
9,40497,36065,2,4,2,1,32:52.8
10,146340,21001,3,3,0,1,33:26.4
5,104087,25786,2,4,0,1,34:00.0
10,131417,28849,2,3,2,1,34:33.6
11,117701,40650,2,3,0,1,35:07.2
9,96931,43156,1,4,2,1,35:40.8
18,76680,42718,1,3,2,1,36:14.4
18,15569,29157,1,5,2,1,36:48.0
8,68563,40042,3,5,2,1,37:21.6
16,133146,35925,1,4,1,1,37:55.2
8,168707,26348,2,4,0,1,38:28.8
17,155971,33152,1,4,0,0,39:02.4
11,147285,41465,2,5,1,0,39:36.0
12,83556,30264,2,3,0,1,40:09.6
11,118047,26474,2,2,2,1,40:43.2
18,143435,32930,2,5,0,1,41:16.8
20,81810,36434,1,4,2,1,41:50.4
10,124733,37475,2,5,0,0,42:24.0
8,95492,19807,2,4,0,0,42:57.6
4,145890,34460,3,5,2,1,43:31.2
7,83433,25555,5,5,2,1,44:04.8
10,21595,18572,1,4,2,0,44:38.4
16,176878,28435,3,5,1,1,45:12.0
8,168236,28631,1,4,0,1,45:45.6
7,102780,44806,3,4,1,1,46:19.2
12,143316,22085,4,4,2,1,46:52.8
9,16030,43791,1,4,2,1,47:26.4
17,193981,41518,1,3,2,0,48:00.0
12,12485,28768,1,5,2,0,48:33.6
16,84991,39541,3,4,2,1,49:07.2
11,129338,46454,5,5,0,0,49:40.8
7,35077,38440,5,5,1,1,50:14.4
16,149616,19886,1,3,2,1,50:48.0
5,11101,22744,1,5,2,0,51:21.6
10,59398,21277,2,5,2,1,51:55.2
17,73390,40984,1,5,2,1,52:28.8
10,163257,22179,3,4,0,0,53:02.4
10,103863,32563,1,2,2,1,53:36.0
11,152361,44063,4,5,0,0,54:09.6
11,128709,29937,2,2,2,1,54:43.2
14,148754,25366,3,4,1,1,55:16.8
8,163281,35817,3,4,0,0,55:50.4
8,66086,25922,1,4,2,1,56:24.0
17,179164,38973,4,5,2,1,56:57.6
19,32899,32144,1,4,0,1,57:31.2
10,42476,28993,3,4,2,1,58:04.8
8,99993,22295,3,4,0,0,58:38.4
12,72902,43831,1,2,2,1,59:12.0
19,143548,37948,4,5,0,1,59:45.6
18,76157,17688,2,4,1,1,00:19.2
9,31179,28537,2,2,2,1,00:52.8
6,76029,28826,1,5,2,1,01:26.4
9,27923,29542,1,5,1,1,02:00.0
16,130461,37794,3,4,0,1,02:33.6
17,30381,36967,2,5,1,1,03:07.2
10,39894,30028,1,4,2,1,03:40.8
8,167637,24020,4,4,2,1,04:14.4
18,173295,37773,2,4,0,1,04:48.0
5,68555,44986,3,4,2,0,05:21.6
18,33921,39562,1,3,2,1,05:55.2
12,126823,20583,3,4,2,1,06:28.8
20,75683,36311,3,3,0,1,07:02.4
6,174335,32116,1,5,2,1,07:36.0
3,181541,35527,3,4,0,0,08:09.6
4,113257,18686,4,5,0,0,08:43.2
17,10476,44830,1,3,2,1,09:16.8
12,106280,38474,2,4,2,0,09:50.4
9,184666,41645,1,4,0,0,10:24.0
13,175426,41881,1,2,1,0,10:57.6
13,88545,39344,1,4,2,0,11:31.2
13,181436,34996,1,5,2,1,12:04.8
13,18923,27104,2,4,2,0,12:38.4
17,123840,31775,4,5,0,1,13:12.0
16,144259,40830,3,3,2,1,13:45.6
9,174903,37117,4,5,2,1,14:19.2
17,171438,19083,2,5,2,1,14:52.8
14,35494,26495,2,5,1,0,15:26.4
8,82246,38392,1,5,2,1,16:00.0
5,73383,40929,2,4,0,1,16:33.6
13,107333,37889,2,4,1,1,17:07.2
10,172050,36581,3,4,2,1,17:40.8
19,75879,33167,2,5,1,1,18:14.4
2,45353,39562,1,3,0,0,18:48.0
16,26458,41226,3,3,1,1,19:21.6
11,155255,33828,2,5,2,0,19:55.2
8,27613,29504,2,3,1,1,20:28.8
3,73442,26127,1,5,1,1,21:02.4
16,105873,26355,3,2,2,1,21:36.0
8,189165,40355,2,4,0,1,22:09.6
13,112563,29165,3,5,2,1,22:43.2
9,48973,33645,5,4,0,0,23:16.8
15,169246,42594,2,5,0,1,23:50.4
9,189905,21359,4,5,0,0,24:24.0
18,87642,35262,3,2,0,1,24:57.6
14,63121,30661,1,5,2,0,25:31.2
17,100830,27180,1,4,1,1,26:04.8
3,77551,31787,2,5,0,0,26:38.4
4,180333,42241,2,4,0,1,27:12.0
9,28838,28717,5,4,0,0,27:45.6
14,115367,28535,3,5,0,1,28:19.2
20,119373,41201,1,3,2,0,28:52.8
12,172413,35504,1,4,1,0,29:26.4
20,111818,31211,4,5,0,0,30:00.0
1,191746,28084,1,4,2,1,30:33.6
7,162935,42069,4,4,1,1,31:07.2
7,166061,36702,2,4,2,0,31:40.8
2,43557,22163,2,5,2,1,32:14.4
2,119763,42811,1,5,0,0,32:48.0
8,169660,23565,1,5,2,0,33:21.6
5,106540,29884,1,5,0,0,33:55.2
6,143129,36037,2,4,1,0,34:28.8
20,49062,29657,1,4,2,1,35:02.4
9,62647,30707,3,3,0,1,35:36.0
16,18387,26493,2,4,0,1,36:09.6
10,113176,21242,2,3,2,0,36:43.2
13,170767,33344,1,3,1,1,37:16.8
14,48449,23222,1,4,2,1,37:50.4
9,66522,41471,1,3,0,0,38:24.0
6,160170,28027,1,2,0,1,38:57.6
12,11060,30644,1,5,2,1,39:31.2
15,120633,21890,1,4,2,0,40:04.8
13,88299,31067,1,4,2,1,40:38.4
6,42142,33373,1,5,0,0,41:12.0
11,134045,29230,1,3,2,0,41:45.6
8,62372,28272,1,2,2,1,42:19.2
16,17622,26479,3,4,2,0,42:52.8
10,80564,23036,3,4,0,1,43:26.4
8,49858,23392,2,5,2,1,44:00.0
13,137587,36572,1,5,0,1,44:33.6
4,148048,35824,1,4,0,1,45:07.2
9,139519,23701,4,4,1,0,45:40.8
11,148834,40107,1,5,2,0,46:14.4
1,25699,44482,1,4,2,1,46:48.0
16,51194,25399,2,4,0,0,47:21.6
12,114702,29910,2,5,2,1,47:55.2
15,58237,34478,2,5,1,1,48:28.8
16,146005,30407,4,5,1,1,49:02.4
7,92994,36165,2,4,2,1,49:36.0
9,124700,43165,2,4,2,1,50:09.6
10,96597,39581,1,2,2,1,50:43.2
15,114372,43145,1,4,1,0,51:16.8
11,145076,22607,1,4,2,0,51:50.4
12,53184,43419,1,5,0,1,52:24.0
7,165216,41402,3,3,2,1,52:57.6
13,21885,34682,1,4,1,0,53:31.2
12,186912,23599,1,3,1,1,54:04.8
8,71013,25494,3,4,2,1,54:38.4
19,59190,21575,2,5,2,1,55:12.0
13,147118,18829,5,4,1,1,55:45.6
18,101337,37160,2,5,0,1,56:19.2
1,44277,41830,1,4,1,1,56:52.8
3,17337,31983,2,5,2,1,57:26.4
15,65082,23564,3,5,2,1,58:00.0
3,156188,41151,2,5,1,0,58:33.6
20,165556,32528,3,5,2,0,59:07.2
11,95503,20696,2,5,2,1,59:40.8
10,61544,22154,1,5,2,0,00:14.4
6,58494,21094,3,5,2,1,00:48.0
4,156045,35093,2,5,2,1,01:21.6
11,97091,28265,1,5,1,0,01:55.2
1,46409,30460,2,4,0,0,02:28.8
13,29415,25893,2,3,1,0,03:02.4
4,13942,39351,1,4,2,1,03:36.0
10,162662,32539,1,4,2,1,04:09.6
10,125460,48281,2,5,1,1,04:43.2
10,142098,39747,3,4,1,1,05:16.8
6,131945,39514,1,4,2,0,05:50.4
13,48331,28636,4,3,1,1,06:24.0
9,187944,35879,3,4,2,1,06:57.6
12,121500,25650,5,2,1,1,07:31.2
19,40654,19712,2,5,2,1,08:04.8
14,9706,29162,3,4,0,1,08:38.4
12,135723,36626,5,4,1,1,09:12.0
13,8141,32775,1,5,2,1,09:45.6
10,114152,47608,3,5,2,1,10:19.2
3,106351,36577,3,4,2,1,10:52.8
8,97046,32850,1,5,2,1,11:26.4
10,180587,19861,4,2,0,0,12:00.0
9,70881,41815,1,3,0,0,12:33.6
18,46188,26103,3,2,2,1,13:07.2
18,79780,32103,3,3,2,1,13:40.8
1,18245,27268,1,5,0,1,14:14.4
17,80096,43924,2,3,0,0,14:48.0
14,149912,40280,1,4,0,0,15:21.6
6,75066,38768,1,5,2,1,15:55.2
18,162581,34369,1,4,2,1,16:28.8
16,190672,45316,3,4,2,1,17:02.4
6,48500,42325,3,5,2,1,17:36.0
3,44310,34802,4,5,0,1,18:09.6
16,71315,29024,1,4,2,1,18:43.2
4,13218,17973,2,4,2,1,19:16.8
8,188765,40388,2,4,2,1,19:50.4
14,188983,25399,1,5,0,1,20:24.0
7,83821,28374,3,3,2,1,20:57.6
11,96774,41048,3,3,2,1,21:31.2
10,185042,18029,3,5,2,1,22:04.8
3,25018,41327,3,3,2,1,22:38.4
8,92847,46818,3,3,2,1,23:12.0
13,161520,26600,2,2,1,1,23:45.6
9,72002,29027,1,5,2,1,24:19.2
5,95930,45493,1,5,2,1,24:52.8
14,155342,23139,1,5,2,1,25:26.4
13,35906,27203,2,2,2,1,26:00.0
14,66778,40810,2,4,2,0,26:33.6
15,188139,42102,1,4,0,1,27:07.2
10,147669,41062,1,3,0,1,27:40.8
14,186362,34457,5,2,0,1,28:14.4
7,139773,35747,5,4,2,0,28:48.0
7,56078,29840,3,3,0,1,29:21.6
12,109415,45294,2,4,0,1,29:55.2
6,165251,26837,5,5,0,0,30:28.8
9,35961,28770,1,3,2,0,31:02.4
16,150720,41285,3,4,0,1,31:36.0
19,47765,31233,1,4,2,1,32:09.6
1,13445,27587,1,4,1,1,32:43.2
7,67336,43937,1,3,2,1,33:16.8
3,120415,45110,1,5,0,0,33:50.4
10,74017,23537,1,4,2,0,34:24.0
19,75527,45392,1,4,2,0,34:57.6
20,155224,41411,1,4,1,0,35:31.2
18,133092,28620,3,5,2,1,36:04.8
11,104624,29531,2,3,2,1,36:38.4
9,107362,28847,3,4,0,1,37:12.0
12,99584,22098,2,3,0,1,37:45.6
5,5839,46356,2,3,1,1,38:19.2
12,134780,36881,2,3,0,0,38:52.8
14,118358,32684,1,4,0,1,39:26.4
4,24465,46879,1,3,0,1,40:00.0
14,50365,24780,2,5,2,1,40:33.6
4,141920,24184,1,5,2,1,41:07.2
11,18184,41347,3,4,0,1,41:40.8
9,182726,21846,3,2,2,1,42:14.4
7,139457,19558,1,4,2,1,42:48.0
10,165832,29022,3,4,2,1,43:21.6
20,76327,25834,3,4,2,0,43:55.2
13,129814,32463,3,4,2,1,44:28.8
15,10607,40367,1,3,1,0,45:02.4
3,82761,35654,3,3,2,0,45:36.0
8,175019,21450,1,2,1,1,46:09.6
2,163527,26310,1,5,0,1,46:43.2
5,174310,34035,1,5,2,1,47:16.8
19,167466,34996,2,5,2,1,47:50.4
4,124353,29848,2,4,1,1,48:24.0
12,190400,22486,4,4,2,0,48:57.6
