car_age,km_driven,price_new,accident_count,door_count,fuel,transmission,y_true,timestamp
17,94003,19373,3,5,2,1,903,11:55.2
4,84250,27403,1,3,2,0,10169,12:28.8
10,39559,22444,1,3,0,1,5150,13:02.4
9,116749,20048,1,3,1,1,3671,13:36.0
8,193526,34919,1,4,2,0,2675,14:09.6
9,112307,44754,2,5,1,1,5200,14:43.2
2,31734,22413,1,5,0,1,9920,15:16.8
18,103473,29384,1,2,0,1,1586,15:50.4
11,28053,36907,5,4,0,1,3723,16:24.0
15,121246,31597,3,2,0,1,2100,16:57.6
11,91816,40396,3,5,2,1,2595,17:31.2
8,114773,22734,5,4,0,0,1132,18:04.8
6,44587,39044,2,5,0,1,7819,18:38.4
14,20849,32028,3,4,2,0,2317,19:12.0
16,153232,25393,1,5,0,0,651,19:45.6
10,138200,18991,1,4,1,0,3416,20:19.2
1,105397,40956,1,4,1,0,15153,20:52.8
6,132616,41742,2,4,2,0,5825,21:26.4
5,130751,38993,4,4,1,0,5915,22:00.0
3,15793,33752,1,4,2,1,19289,22:33.6
2,148498,40090,1,2,2,1,10740,23:07.2
12,45618,21593,1,3,1,1,6673,23:40.8
2,40302,39783,2,2,1,1,20883,24:14.4
6,55981,26927,1,5,2,0,9153,24:48.0
6,38857,40955,2,5,1,0,10157,25:21.6
4,128326,36954,1,3,1,1,10135,25:55.2
7,19357,38816,4,5,2,1,7819,26:28.8
3,115274,24987,2,2,1,1,7653,27:02.4
12,181584,28205,2,4,0,1,1858,27:36.0
5,39025,39838,1,3,2,1,18132,28:09.6
3,57134,18562,2,4,2,1,6499,28:43.2
9,143097,19644,3,2,0,0,1802,29:16.8
17,67741,43975,3,4,1,0,2358,29:50.4
10,114732,32567,2,4,2,0,2837,30:24.0
7,96584,35064,2,4,2,0,7376,30:57.6
16,69602,39187,1,2,0,1,3653,31:31.2
8,146924,36870,1,5,2,1,4547,32:04.8
8,103748,21981,2,3,1,1,5610,32:38.4
1,83705,32399,3,2,0,0,5762,33:12.0
14,89062,34875,1,4,1,0,4168,33:45.6
20,14690,40917,2,3,0,1,5611,34:19.2
11,145999,24538,2,5,2,0,1578,34:52.8
6,93837,27261,1,4,1,1,9487,35:26.4
8,83589,26432,1,4,2,1,7271,36:00.0
13,176931,33967,2,3,0,1,3323,36:33.6
17,157291,32800,4,3,0,1,1443,37:07.2
20,76324,42736,1,4,2,0,2766,37:40.8
18,156811,22955,5,5,2,1,874,38:14.4
3,108712,31864,1,5,0,1,8727,38:48.0
15,164218,29648,3,5,2,1,1270,39:21.6
9,145195,24976,2,2,0,1,3053,39:55.2
14,130015,38585,3,5,0,0,690,40:28.8
13,27353,24721,2,5,0,1,3365,41:02.4
2,52883,25484,2,2,2,0,8740,41:36.0
11,72705,33753,2,4,1,0,4109,42:09.6
5,99480,37239,1,2,0,1,9292,42:43.2
17,23531,30124,1,2,1,1,8892,43:16.8
15,57094,44358,1,3,1,0,8427,43:50.4
7,15818,46307,1,3,2,1,22284,44:24.0
3,152710,41448,3,3,0,0,4592,44:57.6
8,69871,31445,3,5,0,0,2092,45:31.2
14,77051,39216,5,4,2,1,2401,46:04.8
9,146153,31860,5,5,0,1,2071,46:38.4
18,36993,28409,5,5,2,1,1820,47:12.0
14,102321,24877,3,5,2,1,2740,47:45.6
14,192675,45313,2,3,0,1,3626,48:19.2
10,169984,30523,1,5,2,1,3818,48:52.8
9,104276,31154,1,4,2,1,6495,49:26.4
18,53759,30914,1,4,2,1,3234,50:00.0
3,116551,44307,3,4,2,1,10751,50:33.6
9,162557,20194,1,5,2,0,1377,51:07.2
7,48154,29282,4,4,2,0,3148,51:40.8
9,45245,30676,3,4,0,1,4932,52:14.4
20,103264,32036,3,3,0,1,1768,52:48.0
7,171782,31465,1,5,0,0,4510,53:21.6
12,178563,32522,2,4,0,1,2559,53:55.2
2,187738,28581,4,5,0,0,2412,54:28.8
15,88259,38352,3,2,2,1,4572,55:02.4
3,61264,33466,3,4,1,1,11277,55:36.0
19,141202,34375,2,4,2,1,1108,56:09.6
5,33164,33046,5,4,0,1,3638,56:43.2
17,51015,32673,3,5,0,1,2007,57:16.8
15,180993,31852,2,2,2,0,2284,57:50.4
14,95708,29415,1,2,0,1,3146,58:24.0
8,188584,38479,2,5,2,1,2736,58:57.6
14,174900,32924,3,5,2,0,1496,59:31.2
8,177400,42329,2,5,1,1,4435,00:04.8
6,100064,41584,2,4,0,1,4749,00:38.4
10,158798,37613,1,4,0,1,2607,01:12.0
3,44745,29992,3,5,2,0,5992,01:45.6
6,127947,24252,1,5,0,1,4532,02:19.2
17,153804,25310,1,5,0,0,638,02:52.8
15,68321,29903,2,4,1,1,4488,03:26.4
6,63148,38549,3,5,1,1,9204,04:00.0
1,189216,30531,1,5,2,1,6758,04:33.6
5,95348,27268,1,4,1,0,9076,05:07.2
5,102891,19587,1,3,1,1,5889,05:40.8
13,28620,33371,1,5,1,1,8417,06:14.4
13,14227,45007,3,2,0,0,4494,06:48.0
9,149417,25687,3,5,2,1,1751,07:21.6
19,37967,39234,1,4,2,1,6437,07:55.2
12,11885,38580,2,4,2,0,5410,08:28.8
9,195410,39487,2,5,2,1,3217,09:02.4
15,52995,24421,1,5,0,0,2372,09:36.0
17,170094,43754,2,2,1,1,4045,10:09.6
17,111428,34031,1,5,2,1,3069,10:43.2
11,100401,40678,1,4,0,0,3986,11:16.8
18,90153,43008,3,4,2,1,2657,11:50.4
18,85378,22275,2,4,0,1,1268,12:24.0
15,31221,38113,1,2,1,1,11532,12:57.6
15,157957,42397,2,5,2,1,3724,13:31.2
11,31341,41978,2,4,2,1,8386,14:04.8
12,124210,37847,1,4,2,0,3323,14:38.4
11,149285,27905,1,3,2,1,2522,15:12.0
8,166215,34436,3,4,2,0,1503,15:45.6
7,150469,27493,2,2,0,1,3266,16:19.2
19,172660,36600,2,5,2,1,651,16:52.8
6,97494,30550,1,2,1,1,9734,17:26.4
10,86327,31699,3,4,1,1,4408,18:00.0
11,29143,19928,4,4,2,0,2776,18:33.6
14,149730,26450,2,4,0,1,917,19:07.2
6,45097,28898,5,5,0,1,2270,19:40.8
12,61797,22762,1,5,2,0,3562,20:14.4
18,107417,29611,3,3,2,0,1488,20:48.0
10,33898,28661,1,5,2,1,7906,21:21.6
3,126283,35703,1,2,0,0,10809,21:55.2
3,9620,29668,1,5,2,1,15202,22:28.8
7,37691,37653,4,5,1,0,6415,23:02.4
15,72820,35633,1,2,2,1,5356,23:36.0
3,61992,30234,3,5,2,1,6108,24:09.6
11,47438,26423,3,5,2,1,2327,24:43.2
11,51823,31571,2,3,1,0,7147,25:16.8
16,128034,28982,1,3,0,1,3121,25:50.4
4,130849,43151,1,3,2,0,8952,26:24.0
20,102666,40757,2,5,2,1,2797,26:57.6
13,74599,35112,3,2,2,1,5101,27:31.2
16,63350,31218,1,5,0,0,3710,28:04.8
5,182727,40063,1,5,0,1,4778,28:38.4
8,116497,37191,2,3,0,0,3384,29:12.0
10,121971,34738,1,5,0,1,3723,29:45.6
14,185840,23085,3,4,2,1,1310,30:19.2
5,120112,20785,1,4,2,0,4097,30:52.8
4,33509,20944,2,5,2,1,7343,31:26.4
11,21691,30518,5,4,1,1,3010,32:00.0
5,162829,36521,1,4,2,1,5879,32:33.6
8,120531,23833,3,3,2,0,2773,33:07.2
3,117689,27081,1,5,0,1,7793,33:40.8
9,48897,20429,3,4,2,0,3227,34:14.4
7,72975,19981,2,4,1,0,4487,34:48.0
15,84374,28485,4,3,2,0,1852,35:21.6
5,66525,44994,1,5,2,1,12243,35:55.2
13,126380,22552,3,4,1,1,3076,36:28.8
2,23149,43536,2,3,1,1,23021,37:02.4
8,133130,25345,3,4,2,1,3305,37:36.0
11,124104,27014,4,2,0,0,2329,38:09.6
11,54558,34081,3,5,2,1,4102,38:43.2
15,163714,26546,2,4,2,1,1142,39:16.8
2,167802,48222,1,4,2,0,10521,39:50.4
4,50242,25417,1,4,1,1,10871,40:24.0
8,91047,42811,3,4,0,1,3441,40:57.6
8,103235,41832,1,4,2,1,8310,41:31.2
19,102757,37752,1,3,0,1,3827,42:04.8
2,136996,28391,4,5,2,1,3553,42:38.4
3,141460,32880,3,5,0,0,3897,43:12.0
10,122938,39454,2,5,2,1,6511,43:45.6
10,95768,24064,1,5,2,1,3220,44:19.2
11,101837,30492,3,4,2,1,4209,44:52.8
18,77475,26686,4,4,0,0,1376,45:26.4
3,30806,42638,1,4,2,0,20155,46:00.0
12,152498,30080,3,4,1,1,3896,46:33.6
3,117998,41017,1,4,0,1,10200,47:07.2
13,122036,35934,2,4,2,1,2239,47:40.8
11,159594,35241,4,4,0,1,1197,48:14.4
9,101037,22624,3,4,0,1,2256,48:48.0
3,99993,33952,2,5,0,0,8336,49:21.6
4,34374,31539,1,4,0,1,14267,49:55.2
10,167634,36864,3,4,1,1,3623,50:28.8
16,15232,22177,2,4,0,1,2268,51:02.4
10,9790,25329,1,2,2,1,7421,51:36.0
17,70191,40629,1,5,0,1,5404,52:09.6
2,91431,24717,2,2,2,1,8776,52:43.2
11,192757,38460,3,4,2,1,2267,53:16.8
14,48827,23628,5,4,2,0,791,53:50.4
5,44938,26117,2,4,2,1,6795,54:24.0
9,132226,29657,1,4,2,1,4587,54:57.6
9,31251,34367,1,5,0,0,8478,55:31.2
5,123292,21708,1,4,1,0,4825,56:04.8
15,48232,25197,2,2,1,1,5743,56:38.4
10,172352,37666,1,5,2,1,3348,57:12.0
17,101660,31886,1,2,2,1,4437,57:45.6
10,186144,36595,3,4,2,1,1352,58:19.2
6,163040,33859,2,4,2,1,4284,58:52.8
11,169584,36688,1,4,1,1,4087,59:26.4
1,37316,24888,5,5,2,0,3758,00:00.0
3,112667,35828,2,4,0,0,6607,00:33.6
9,42850,45222,1,4,0,1,8742,01:07.2
8,193664,28461,2,5,2,0,2217,01:40.8
15,162569,29797,2,5,2,1,2302,02:14.4
5,53684,36218,3,5,2,1,6149,02:48.0
16,163940,27189,1,4,1,1,2094,03:21.6
9,144368,38164,1,3,2,1,5851,03:55.2
10,86181,29142,1,3,2,1,5829,04:28.8
2,24094,31050,3,2,0,0,9950,05:02.4
6,176726,34476,1,5,2,1,6633,05:36.0
8,162044,34259,1,5,0,1,4478,06:09.6
5,50245,20217,1,5,1,1,7084,06:43.2
18,77758,19111,1,4,2,1,1992,07:16.8
13,102376,38546,1,4,0,1,3815,07:50.4
14,9158,44193,3,4,1,1,8284,08:24.0
17,82551,29579,2,4,2,0,2869,08:57.6
19,153065,30168,1,4,2,1,1318,09:31.2
13,51110,43184,3,3,2,1,5486,10:04.8
13,164106,20950,4,3,0,1,1165,10:38.4
3,128241,45662,4,3,0,0,3378,11:12.0
10,93933,36337,1,5,2,0,3791,11:45.6
13,123630,29117,1,5,2,1,3867,12:19.2
10,180383,44366,2,4,2,1,5685,12:52.8
18,99717,24809,3,5,2,1,793,13:26.4
15,24368,26528,3,5,1,1,3735,14:00.0
5,22395,34718,2,5,1,1,10906,14:33.6
17,85814,37790,1,5,2,1,2524,15:07.2
7,25024,39013,1,5,2,1,16471,15:40.8
16,189030,42808,4,5,2,1,1220,16:14.4
3,38611,34131,1,4,1,1,16778,16:48.0
13,73695,24527,5,4,2,1,2250,17:21.6
18,109507,35342,1,4,0,0,1303,17:55.2
17,131786,38430,5,4,1,1,1266,18:28.8
6,163691,38986,2,5,2,1,3263,19:02.4
15,139909,38433,5,5,2,1,871,19:36.0
5,171217,37942,4,4,2,0,1477,20:09.6
18,147766,40926,2,5,1,0,1574,20:43.2
4,80675,25158,1,2,2,0,7186,21:16.8
6,113668,37327,1,4,1,0,11748,21:50.4
20,189985,31729,1,4,0,1,1667,22:24.0
7,50908,33548,3,5,0,0,5952,22:57.6
15,110064,30075,1,4,2,1,2405,23:31.2
6,77682,30795,1,3,0,0,6041,24:04.8
18,23220,34998,4,4,2,1,3231,24:38.4
6,20094,36689,1,5,0,1,15563,25:12.0
6,76811,26511,4,3,0,1,2171,25:45.6
10,159660,28617,1,5,0,0,2652,26:19.2
4,117896,40592,2,4,0,1,9512,26:52.8
4,182200,23107,3,4,2,0,2274,27:26.4
11,161002,33515,2,5,2,0,1669,28:00.0
12,74967,30197,3,5,1,1,2618,28:33.6
10,103522,35395,1,4,0,0,5269,29:07.2
10,178956,25806,4,4,0,0,421,29:40.8
7,175589,29302,3,5,1,1,1815,30:14.4
6,75103,39088,2,4,1,1,12674,30:48.0
10,166567,22850,2,3,1,1,3487,31:21.6
16,89269,34274,1,5,0,1,2014,31:55.2
14,20630,32401,4,4,0,1,2991,32:28.8
2,50326,46176,1,4,1,1,25096,33:02.4
10,65146,24629,2,2,1,1,6393,33:36.0
10,20006,46795,1,4,0,1,9346,34:09.6
12,168688,37755,2,3,0,0,3052,34:43.2
10,161308,37690,2,5,2,1,1914,35:16.8
17,123570,34101,3,5,2,1,2137,35:50.4
6,105598,30886,1,4,1,0,7618,36:24.0
18,50371,32346,1,4,2,1,3113,36:57.6
5,110188,32489,3,4,2,1,6960,37:31.2
4,178327,32469,2,4,1,0,4294,38:04.8
9,141509,24505,4,4,2,0,1756,38:38.4
18,135463,33655,4,4,0,1,1378,39:12.0
16,177963,28732,1,3,1,1,1858,39:45.6
16,134311,23115,2,4,2,0,1030,40:19.2
2,85092,26186,4,5,2,0,4432,40:52.8
14,24869,28745,1,4,2,1,5134,41:26.4
14,19536,24528,3,5,1,1,4458,42:00.0
2,140448,31450,1,2,0,1,7299,42:33.6
3,95804,38528,1,4,1,0,10662,43:07.2
18,51900,24690,3,3,1,0,1601,43:40.8
11,134911,45069,1,4,2,1,4519,44:14.4
8,130117,29139,3,3,2,0,3014,44:48.0
18,51931,29516,1,4,2,1,2630,45:21.6
6,149387,28695,1,4,0,1,4808,45:55.2
9,18405,32727,1,4,2,0,7719,46:28.8
7,116872,42321,1,2,0,0,8841,47:02.4
10,126588,31577,3,2,1,1,5097,47:36.0
8,115016,38516,3,4,0,0,3357,48:09.6
9,37932,37904,1,4,2,1,13697,48:43.2
3,116490,22828,1,5,0,1,5542,49:16.8
9,35455,38693,3,4,2,1,8066,49:50.4
6,85324,25844,3,3,1,1,4384,50:24.0
17,134725,43394,2,4,2,0,1490,50:57.6
4,122771,34302,1,5,1,0,7710,51:31.2
17,33169,40554,4,4,1,0,3458,52:04.8
12,41988,29652,2,2,2,1,4871,52:38.4
4,93976,34878,1,4,0,1,9194,53:12.0
2,114078,36632,2,4,2,1,10166,53:45.6
8,63420,26124,1,4,2,1,8488,54:19.2
12,88555,24509,1,4,0,1,3185,54:52.8
9,161641,27150,1,5,0,0,1716,55:26.4
8,141692,30577,2,5,2,1,4998,56:00.0
8,118713,39673,4,4,0,1,2342,56:33.6
11,107328,39846,2,5,2,0,4245,57:07.2
18,16877,34930,2,4,2,1,3707,57:40.8
11,85949,43669,3,4,0,0,1891,58:14.4
7,114473,23128,1,3,2,0,4288,58:48.0
7,76827,21994,1,4,2,0,5505,59:21.6
10,65428,30081,2,5,2,1,6034,59:55.2
18,121289,43518,1,3,1,0,4833,00:28.8
10,85210,26942,3,4,2,0,3274,01:02.4
4,155904,37563,2,4,1,1,7384,01:36.0
14,54913,32297,3,5,2,1,2467,02:09.6
6,104887,41479,2,2,2,1,9072,02:43.2
17,71380,16354,2,4,0,0,684,03:16.8
14,61028,31463,3,2,0,1,2093,03:50.4
14,126598,45723,1,5,1,0,5177,04:24.0
10,86597,27976,1,5,0,1,3841,04:57.6
10,107056,40646,1,4,1,0,8085,05:31.2
7,148019,31038,4,4,2,0,3376,06:04.8
4,21143,36526,3,5,1,0,10855,06:38.4
16,108244,35745,1,4,2,1,3084,07:12.0
5,133322,36855,2,3,2,1,6558,07:45.6
4,166073,34337,1,5,1,0,8243,08:19.2
16,36956,37128,3,2,1,1,6797,08:52.8
5,132923,42436,3,5,2,1,3417,09:26.4
15,52077,31182,4,3,2,1,4107,10:00.0
4,104810,25399,3,2,2,1,4716,10:33.6
12,172152,34892,3,5,2,0,1020,11:07.2
12,159193,36082,2,4,2,0,3796,11:40.8
13,106185,39899,1,5,2,1,3243,12:14.4
10,123612,22576,2,2,0,1,3836,12:48.0
10,159988,41276,2,5,2,0,3507,13:21.6
11,184598,28919,4,3,1,0,2684,13:55.2
17,86996,37985,2,5,1,1,2712,14:28.8
18,24195,32075,1,3,0,1,4633,15:02.4
16,71128,31154,1,2,2,1,6177,15:36.0
7,181553,26764,1,4,0,1,4326,16:09.6
2,55011,31742,1,5,2,0,14484,16:43.2
10,50489,34244,1,2,2,1,10344,17:16.8
9,99077,29350,1,5,2,1,3885,17:50.4
11,68453,41109,1,5,0,1,6653,18:24.0
8,149032,43204,1,4,2,1,6077,18:57.6
12,75954,27578,4,5,1,1,4020,19:31.2
9,99861,34315,1,4,0,1,7283,20:04.8
9,44273,34541,1,2,0,1,11765,20:38.4
11,87929,33730,3,5,2,1,4608,21:12.0
14,73858,25959,2,4,1,0,3368,21:45.6
11,126125,33748,1,4,2,1,4757,22:19.2
13,38052,32589,1,4,1,0,7048,22:52.8
11,170370,35410,4,3,1,0,1285,23:26.4
12,50586,23338,1,3,0,1,4402,24:00.0
5,88364,33218,3,5,0,1,3501,24:33.6
13,73338,42913,3,5,0,0,2437,25:07.2
10,19648,41239,1,4,0,0,11864,25:40.8
12,87767,23291,1,2,2,1,4688,26:14.4
8,79528,24626,3,5,0,1,3917,26:48.0
8,91969,25069,1,3,2,1,5762,27:21.6
11,19837,45691,1,5,0,1,10872,27:55.2
6,107730,29078,2,4,0,0,3900,28:28.8
11,178578,32785,1,5,2,1,2244,29:02.4
12,92201,17999,2,4,0,1,1377,29:36.0
18,98689,23681,4,5,0,0,233,30:09.6
14,161959,32297,2,4,0,1,2441,30:43.2
3,97266,40387,1,5,1,0,13587,31:16.8
11,100957,26968,2,4,2,1,4173,31:50.4
6,70835,33316,3,4,2,0,7099,32:24.0
3,166367,24110,2,5,2,1,3595,32:57.6
7,97043,44749,1,4,2,1,10848,33:31.2
15,38587,42463,1,4,0,0,3575,34:04.8
10,39796,37223,2,3,1,0,10599,34:38.4
18,136358,38808,5,2,2,0,691,35:12.0
13,7105,29602,1,5,2,1,8754,35:45.6
12,81418,43815,1,3,0,1,6497,36:19.2
12,76085,41855,1,4,0,1,8927,36:52.8
2,75639,30648,3,3,1,1,10183,37:26.4
2,37685,30550,1,5,0,1,15783,38:00.0
12,94882,38285,4,2,0,0,3910,38:33.6
11,33063,24781,2,5,0,1,4994,39:07.2
4,156651,23370,1,4,2,0,5578,39:40.8
10,107250,40829,1,4,2,1,6417,40:14.4
10,85216,21471,1,4,0,0,2829,40:48.0
19,88105,26988,5,5,0,0,202,41:21.6
17,103833,34568,3,2,0,1,1840,41:55.2
8,173628,28922,3,4,1,1,2377,42:28.8
7,96424,41901,1,3,2,1,12455,43:02.4
6,112982,41828,3,3,0,1,5524,43:36.0
8,186744,24910,2,4,2,1,3481,44:09.6
11,123608,17622,3,4,1,1,1337,44:43.2
8,142755,20371,5,4,2,1,1915,45:16.8
20,41042,22569,3,5,2,1,1072,45:50.4
14,154758,35263,4,4,2,1,1635,46:24.0
17,53420,26253,1,3,2,1,4946,46:57.6
19,149695,36463,1,4,2,1,1716,47:31.2
10,119159,43494,2,4,1,0,3996,48:04.8
11,155994,23974,3,5,1,1,1637,48:38.4
8,105188,41745,4,4,1,1,4657,49:12.0
6,58671,27471,1,4,1,1,10495,49:45.6
17,153407,33109,1,4,2,1,2339,50:19.2
3,99927,34268,3,4,0,0,3908,50:52.8
7,114900,41478,1,4,2,1,7377,51:26.4
5,195368,33850,5,5,2,1,1140,52:00.0
6,61724,27211,3,4,2,0,4165,52:33.6
1,22720,34791,3,2,2,1,16396,53:07.2
1,155098,36993,2,5,1,1,11108,53:40.8
6,41283,30386,1,3,1,1,11170,54:14.4
15,10028,30587,4,5,2,1,3409,54:48.0
19,109608,40696,1,5,0,1,1593,55:21.6
11,42907,29017,1,5,0,1,5879,55:55.2
10,119230,24326,2,4,2,0,2561,56:28.8
10,29044,22271,2,5,2,1,4540,57:02.4
9,97422,42338,2,5,2,1,4305,57:36.0
14,82332,30794,3,3,2,1,3226,58:09.6
17,14757,38517,1,5,2,1,6815,58:43.2
11,24727,28166,1,5,2,0,7922,59:16.8
4,29890,18342,2,4,2,1,6778,59:50.4
7,172829,28124,5,4,0,1,806,00:24.0
6,119195,36969,1,3,2,1,7392,00:57.6
12,149114,28750,2,5,0,1,1405,01:31.2
10,171826,31974,3,5,0,1,2367,02:04.8
15,177418,28988,1,4,2,1,3455,02:38.4
13,78406,36406,1,4,2,1,4585,03:12.0
1,12883,31932,3,3,2,1,13549,03:45.6
12,160430,18407,3,3,2,1,1185,04:19.2
16,152774,37850,2,5,2,1,1097,04:52.8
17,133452,37912,4,2,2,1,1777,05:26.4
13,69416,33331,1,4,2,1,5334,06:00.0
17,123232,44180,2,5,2,1,1831,06:33.6
2,48544,28425,4,4,2,1,5302,07:07.2
10,62786,30465,3,5,0,1,2425,07:40.8
19,117260,43646,3,5,1,1,2377,08:14.4
15,153266,24849,1,5,0,1,1044,08:48.0
20,30505,31883,1,5,2,1,2305,09:21.6
6,21396,27386,1,2,1,0,13882,09:55.2
16,152352,34359,5,2,2,1,887,10:28.8
19,15160,25708,2,5,0,1,3336,11:02.4
7,161635,26080,3,5,2,1,1471,11:36.0
9,67367,25854,4,4,1,1,2388,12:09.6
15,89610,41534,1,3,2,0,6424,12:43.2
6,154742,30174,1,2,2,0,4693,13:16.8
10,133275,35539,1,4,0,0,2663,13:50.4
14,183445,31924,2,4,0,1,2362,14:24.0
13,181870,33724,4,3,0,0,795,14:57.6
11,147377,37400,3,4,2,0,2241,15:31.2
17,24421,32016,1,4,0,0,3408,16:04.8
14,70208,26384,1,5,0,1,2625,16:38.4
3,75470,30032,1,3,2,1,11972,17:12.0
5,98230,36924,1,3,1,1,13207,17:45.6
14,29235,35284,3,4,2,1,4716,18:19.2
9,33726,22835,4,5,2,1,3104,18:52.8
11,118625,22741,4,4,1,0,2744,19:26.4
13,34856,37665,2,5,1,0,8086,20:00.0
9,143383,30528,1,5,2,1,3794,20:33.6
10,175890,37241,2,4,2,1,2197,21:07.2
15,31029,25126,5,5,0,1,830,21:40.8
4,47815,37180,1,4,0,1,16854,22:14.4
7,185541,20485,5,5,2,1,749,22:48.0
4,33138,31943,1,4,0,1,15591,23:21.6
12,127990,21491,4,2,0,1,2167,23:55.2
6,151430,22772,5,5,2,1,1694,24:28.8
10,167629,25889,4,4,2,1,2033,25:02.4
5,130651,24965,3,5,2,1,2002,25:36.0
9,188321,26245,1,4,2,1,4077,26:09.6
16,96049,34225,3,5,0,0,1020,26:43.2
1,143391,20551,4,5,2,1,2773,27:16.8
4,78183,28031,1,5,2,1,9082,27:50.4
6,78240,32521,1,3,2,1,10343,28:24.0
12,54739,33880,4,3,1,1,3558,28:57.6
17,25320,28260,1,5,0,1,3279,29:31.2
4,179167,27378,1,5,2,0,4977,30:04.8
9,192812,38519,1,4,1,1,4025,30:38.4
18,194142,33799,1,3,2,1,1719,31:12.0
6,77210,29683,1,5,2,1,8293,31:45.6
13,93775,45755,1,5,2,1,6875,32:19.2
10,88047,41626,1,5,1,1,7012,32:52.8
2,56468,39133,3,5,0,1,9475,33:26.4
9,104262,42219,3,4,0,0,2162,34:00.0
4,46754,30747,2,2,0,1,7849,34:33.6
5,48089,35470,4,5,1,1,9068,35:07.2
5,173591,26368,2,5,2,0,2293,35:40.8
9,98805,20977,2,2,0,1,4199,36:14.4
17,42381,28267,2,2,0,0,1805,36:48.0
12,74826,41828,3,4,2,1,6350,37:21.6
2,54742,26555,2,4,2,0,9757,37:55.2
6,159972,29531,1,4,2,1,4480,38:28.8
11,153994,32796,3,4,0,0,1725,39:02.4
9,173407,23326,1,4,2,0,2353,39:36.0
16,144651,41274,2,2,1,0,4605,40:09.6
10,105368,33434,2,4,0,0,4097,40:43.2
10,52667,19732,1,4,2,1,4912,41:16.8
17,85016,33433,1,4,2,1,5447,41:50.4
4,183010,28789,2,3,1,1,4531,42:24.0
16,177835,47545,1,5,1,1,3630,42:57.6
14,16321,33500,2,4,1,1,4926,43:31.2
5,82617,39227,3,2,2,1,8704,44:04.8
14,64462,21516,1,5,2,1,2633,44:38.4
16,113708,24835,1,4,2,1,3629,45:12.0
8,151045,37084,2,3,2,1,4063,45:45.6
10,19260,37286,4,4,2,0,5161,46:19.2
16,137428,18012,1,2,1,1,1781,46:52.8
11,66487,32457,1,3,1,0,7399,47:26.4
18,162724,34318,1,4,2,1,2253,48:00.0
9,53659,30049,2,4,2,1,7924,48:33.6
19,67271,44682,2,5,1,1,4119,49:07.2
10,131328,37146,3,3,2,1,4241,49:40.8
11,128085,33994,2,4,2,0,2429,50:14.4
9,106136,32286,2,4,2,1,3550,50:48.0
11,20002,35361,2,5,0,1,7490,51:21.6
14,9161,37246,1,4,2,1,7581,51:55.2
15,126341,40502,1,4,0,0,3546,52:28.8
5,183048,32856,1,3,2,1,5062,53:02.4
11,7371,22534,5,2,2,1,3841,53:36.0
10,44142,35917,5,2,2,1,6243,54:09.6
14,162775,20978,3,3,1,1,2048,54:43.2
1,52435,37893,1,3,2,1,21641,55:16.8
3,73989,42663,1,2,2,0,19765,55:50.4
18,30319,24407,1,4,0,1,1877,56:24.0
20,162040,34621,1,5,2,1,974,56:57.6
15,173259,24641,1,2,2,1,3254,57:31.2
11,57658,22346,1,4,0,0,4281,58:04.8
10,121606,30488,2,4,0,1,4232,58:38.4
6,78082,35690,3,4,0,1,4009,59:12.0
15,81518,23718,2,5,2,1,2985,59:45.6
12,102854,42173,1,4,2,1,8310,00:19.2
12,91983,38217,1,4,0,0,4891,00:52.8
13,164001,21021,3,4,2,1,662,01:26.4
11,134430,24928,2,4,0,1,1932,02:00.0
18,51871,23127,1,4,2,0,2620,02:33.6
6,79167,25732,1,4,0,1,5030,03:07.2
14,83244,30627,1,4,2,0,3095,03:40.8
19,29598,43507,3,4,2,1,2921,04:14.4
13,66756,23308,2,5,1,1,3288,04:48.0
12,47566,38097,2,4,2,1,8226,05:21.6
20,112019,46386,1,4,2,1,4114,05:55.2
5,47117,31965,1,4,0,1,9724,06:28.8
14,83607,40338,3,4,0,1,2716,07:02.4
4,110730,25827,1,5,0,1,4375,07:36.0
13,70357,44071,1,4,2,0,8876,08:09.6
5,70770,41038,3,3,0,1,7657,08:43.2
8,148110,26558,4,4,2,1,2953,09:16.8
10,41081,37289,2,5,0,1,4538,09:50.4
16,127169,33824,4,4,2,1,1851,10:24.0
8,70281,35070,2,5,1,1,10211,10:57.6
12,34242,38730,3,4,2,0,6339,11:31.2
11,140604,32889,1,4,1,1,5439,12:04.8
12,91471,37476,4,5,0,1,3280,12:38.4
16,83587,31378,3,5,1,0,1326,13:12.0
12,90422,19623,2,4,2,1,2579,13:45.6
5,159946,34688,3,5,2,1,2195,14:19.2
13,21809,27892,3,3,2,1,4164,14:52.8
4,150137,38070,3,5,2,0,3917,15:26.4
17,117373,19800,1,2,1,1,3049,16:00.0
14,134871,26119,3,4,0,0,511,16:33.6
7,176540,33455,1,4,2,1,4461,17:07.2
9,73835,40230,2,2,0,1,5032,17:40.8
11,125997,25257,2,5,2,1,2122,18:14.4
10,146878,25904,2,5,2,1,2269,18:48.0
6,78014,26467,2,4,0,0,3715,19:21.6
5,132512,43046,1,4,1,1,13159,19:55.2
9,93026,23604,4,4,2,1,3133,20:28.8
17,123067,17078,3,5,2,1,570,21:02.4
17,96551,41094,1,5,0,0,2512,21:36.0
10,134444,29862,1,3,2,1,3992,22:09.6
1,54793,28291,1,4,1,1,16515,22:43.2
8,161613,31966,1,4,0,1,3177,23:16.8
9,137073,33235,1,4,1,1,6570,23:50.4
13,137181,37933,1,4,2,1,4871,24:24.0
